row_id	kind	source_path	identity	destination	replacement	status	notes
unit:kb/sources/karpathy-llm-wiki.ingest.md	unit	kb/sources/karpathy-llm-wiki.ingest.md	https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f	kb/sources/karpathy-llm-wiki.ingest.md		complete	primary=kb/sources/karpathy-llm-wiki.md; ingest=tracked; disposition=ordinary; before_file_sha256=f21c7d1f24aa0db62133410de90d596e3c339cd924adad6ad3911fd0ce08fef8; before_body_sha256=191e23274f86b85288e25296d9518ce835fbef95df2716f1ebbe1d229095bbf7; snapshot_sha256=aa246c370f8b35d94cfd1b6ce778c90b20aba12b3470d5b986929191a5ca19ef; removed metadata-block blank-line residue
unit:kb/sources/knowledge-centric-self-improvement-2607.19592.ingest.md	unit	kb/sources/knowledge-centric-self-improvement-2607.19592.ingest.md	https://arxiv.org/abs/2607.19592	kb/sources/knowledge-centric-self-improvement-2607.19592.ingest.md		complete	primary=kb/sources/knowledge-centric-self-improvement-2607.19592.md; ingest=tracked; disposition=ordinary; before_file_sha256=5a3962d54cff256c322dc9cea87f8691c9acab5d8df9700590473797ca304a95; before_body_sha256=56149c2a7013124cd947f7ecb1f50b984686d3b7f0292fabd357f1647a8f54c0; snapshot_sha256=80f403224562fdb55dc00d9425bc0ef9ad2e48c3db857f766e424ffd5cbf0ff0; removed metadata-block blank-line residue
unit:kb/sources/knowledge-flywheels-2085043769297277114.ingest.md	unit	kb/sources/knowledge-flywheels-2085043769297277114.ingest.md	https://x.com/yisongyue/status/2085043769297277114	kb/sources/knowledge-flywheels-2085043769297277114.ingest.md		complete	primary=kb/sources/knowledge-flywheels-2085043769297277114.md; ingest=tracked; disposition=ordinary; before_file_sha256=efc63aaa8b22c619323940936dbc7935673d69a561fc5bf3d745554d1f9aaeb7; before_body_sha256=276324c8213bb0ee8ee75bac0d1e92485595d2d6a1ebab12894e2cdfba66a0e4; snapshot_sha256=a7d3e6c8af856cc0dffcb5e372b0281a3c0ae3b1ff7746140e6cd7ffdc115675; removed metadata-block blank-line residue
unit:kb/sources/koylanai-personal-brain-os.ingest.md	unit	kb/sources/koylanai-personal-brain-os.ingest.md	https://x.com/koylanai/status/2025286163641118915	kb/sources/koylanai-personal-brain-os.ingest.md		complete	primary=kb/sources/koylanai-personal-brain-os.md; ingest=tracked; disposition=ordinary; before_file_sha256=6d15cde7ce0b07be4cb01408cd41988cce7571ad415a6218c886437f3eb86aeb; before_body_sha256=801c7c61bb5947c8cd03639153f9065299b048af0801f6599af17ad2af93b522; snapshot_sha256=f35ce2cc242c59c8d34ef51155e47e100849a58219124d91420e8ac540313ffa; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/language-model-harnesses-are-compositional-generalizers.ingest.md	unit	kb/sources/language-model-harnesses-are-compositional-generalizers.ingest.md	https://alexzhang13.github.io/blog/2026/harness/	kb/sources/language-model-harnesses-are-compositional-generalizers.ingest.md		complete	primary=kb/sources/language-model-harnesses-are-compositional-generalizers.md; ingest=tracked; disposition=ordinary; before_file_sha256=1b3c7f92255e9dea795cca515d6ae67d388212772b67de0408f1b04bdcfcc638; before_body_sha256=0dd49afb0e9f3e0385ac77fbb4eae88babd5320f664bba0fd93074739db951ed; snapshot_sha256=37b0bb6e84080027b9229eb43fb63a1762178f0f208adbc94f6366901182de57; removed metadata-block blank-line residue
unit:kb/sources/language-models-dont-always-say-what-they-think.ingest.md	unit	kb/sources/language-models-dont-always-say-what-they-think.ingest.md	https://proceedings.neurips.cc/paper_files/paper/2023/hash/ed3fea9033a80fea1376299fa7863f4a-Abstract-Conference.html	kb/sources/language-models-dont-always-say-what-they-think.ingest.md		complete	primary=kb/sources/language-models-dont-always-say-what-they-think.md; ingest=tracked; disposition=ordinary; before_file_sha256=9aa4106eaa5c1fe5efe2929ab97cb2fe389dabdea1b3ad78efd7d78b6a0c068b; before_body_sha256=1aa3db337a52909bc82c52dcb2ff24e116ed30cfa85c1ae0d5cfb86241390715; snapshot_sha256=8fa3187bfbfde952c97402972a76bf3757650bffadfcab076154a7410957b70a; removed metadata-block blank-line residue
unit:kb/sources/language-models-like-humans-show-content-effects-on-reasoning.ingest.md	unit	kb/sources/language-models-like-humans-show-content-effects-on-reasoning.ingest.md	https://academic.oup.com/pnasnexus/article/3/7/pgae233/7712372	kb/sources/language-models-like-humans-show-content-effects-on-reasoning.ingest.md		complete	primary=kb/sources/language-models-like-humans-show-content-effects-on-reasoning-tasks.md; ingest=tracked; disposition=ordinary; before_file_sha256=be2b6f3da76cd83cbc5d29949837666961ea997e1c60299da8af2a6f360024ec; before_body_sha256=512024b4b0ab6f153833cf04369d6391d806f93470139ff909c510749066d42a; snapshot_sha256=cfd34d847c87ad80812295940b4ea41c8a5c49f1b09ba25c1edaf69ce09e9faa; removed metadata-block blank-line residue
unit:kb/sources/language-models-need-sleep-self-modify-consolidate-memories.ingest.md	unit	kb/sources/language-models-need-sleep-self-modify-consolidate-memories.ingest.md	https://arxiv.org/abs/2606.03979	kb/sources/language-models-need-sleep-self-modify-consolidate-memories.ingest.md		complete	primary=kb/sources/language-models-need-sleep-self-modify-consolidate-memories.md; ingest=tracked; disposition=ordinary; before_file_sha256=6cd5f92a9ecc1dea98c5e1a68fe1b14c9ca3fde4402de57f9a4baa347bd2f772; before_body_sha256=8f2d794d46fc474bec020960b52f70e19f65b769bda5ccb6fde4ed463e832e8d; snapshot_sha256=59367fd808cf377175e43dc9fd3d505f86744dc287fa6a425a7728a88beae920; removed metadata-block blank-line residue
unit:kb/sources/learning-by-writing.ingest.md	unit	kb/sources/learning-by-writing.ingest.md	https://www.cold-takes.com/learning-by-writing/	kb/sources/learning-by-writing.ingest.md		complete	primary=kb/sources/learning-by-writing.md; ingest=tracked; disposition=ordinary; before_file_sha256=470d1c38b853cbd95f8abca06dc9f2637e5a5a95bd64b1c06b832d307c2db862; before_body_sha256=a9004e59fab8ea2e1b389d466dcc6b4e071b9638a0ac6fe6b09cbb6f06151c91; snapshot_sha256=d49782e101c992486a80bf932af757ced573ac5ddc38e2e7ce37315d3bf81b36; removed metadata-block blank-line residue
unit:kb/sources/lessons-from-building-ai-agents-for-financial-services.ingest.md	unit	kb/sources/lessons-from-building-ai-agents-for-financial-services.ingest.md	https://x.com/nicbstme/status/2015174818497437834	kb/sources/lessons-from-building-ai-agents-for-financial-services.ingest.md		complete	primary=kb/sources/lessons-from-building-ai-agents-for-financial-services-201517481849743.md; ingest=tracked; disposition=ordinary; before_file_sha256=408204cc20697370d098b0eeec7083cdc31730cf98ef0d27c7dcecbe43c985f8; before_body_sha256=da5710da070f80a3c454301e956e0cdb60b1776375bc73b06b88f740ef9af96d; snapshot_sha256=5d31480668eb9fedea35957fd66e72133d066c3e9300c80df68d1c3ee57cdebf; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/letta-memgpt-stateful-agents.ingest.md	unit	kb/sources/letta-memgpt-stateful-agents.ingest.md	https://github.com/letta-ai/letta	kb/sources/letta-memgpt-stateful-agents.ingest.md		complete	primary=kb/sources/letta-memgpt-stateful-agents.md; ingest=tracked; disposition=ordinary; before_file_sha256=d473a047393d7f82832f01627d95a657ce90b717185207ce95496dea7aeabd07; before_body_sha256=5e8f10df853769b0550c0214bf22d07024e466d689a3324283babe2c884ca2ff; snapshot_sha256=665d6fcf68ed9f5789b967b06ef350ff679684a27332ef51d6ff098220756bd9; raw-source disposition=manual inferred from retained capture form; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/libcontinual-comprehensive-library-realistic-continual-learning.ingest.md	unit	kb/sources/libcontinual-comprehensive-library-realistic-continual-learning.ingest.md	https://arxiv.org/abs/2512.22029	kb/sources/libcontinual-comprehensive-library-realistic-continual-learning.ingest.md		complete	primary=kb/sources/libcontinual-comprehensive-library-realistic-continual-learning.md; ingest=tracked; disposition=ordinary; before_file_sha256=c84638635bda8ba0ff77b523faa0274d8855fef5ded15555f463197dffccfaae; before_body_sha256=d43dfe08041e562d2ebad2d08600f26c857c253e0aedf52bf66e3f324b547968; snapshot_sha256=5ea8d8c15c4cdbdae7307422c9ac4e19de5d208d04a93f7f37e5c57d719546f4; removed metadata-block blank-line residue
unit:kb/sources/llm-agents-are-not-always-faithful-self-evolvers.ingest.md	unit	kb/sources/llm-agents-are-not-always-faithful-self-evolvers.ingest.md	https://arxiv.org/html/2601.22436v3	kb/sources/llm-agents-are-not-always-faithful-self-evolvers.ingest.md		complete	primary=kb/sources/llm-agents-are-not-always-faithful-self-evolvers.md; ingest=tracked; disposition=ordinary; before_file_sha256=60871a458ada22ef311caf6779e5e7b61e4c7f3f0448ea7b3acee72a789d9dca; before_body_sha256=46c77ab6e9a9a755e0be9df683f0d452c213c9780f83318b358d8e3f65ae4dc0; snapshot_sha256=da3e80a514eba1cde15466360fda76ec201abb3bf4af9a3d7cde00951ed528ac; removed metadata-block blank-line residue
unit:kb/sources/llm-knowledge-bases-something-i-m-finding-very-useful.ingest.md	unit	kb/sources/llm-knowledge-bases-something-i-m-finding-very-useful.ingest.md	https://x.com/karpathy/status/2039805659525644595	kb/sources/llm-knowledge-bases-something-i-m-finding-very-useful.ingest.md		complete	primary=kb/sources/llm-knowledge-bases-something-i-m-finding-very-useful-recently-using.md; ingest=tracked; disposition=ordinary; before_file_sha256=0b353a818d633036ab2d7fde12ac3aefed73b92a2d43819a151b121f6be0aa22; before_body_sha256=2b298f5176d506527c30f25c764351acca2454801c9a676bd3a04e88ea379b76; snapshot_sha256=d51b61bc089117277b83f4e083e95c57844f97e0084b95aad922ccb85157aaa6; removed metadata-block blank-line residue
unit:kb/sources/llm-webagents-long-context-reasoning-benchmark.ingest.md	unit	kb/sources/llm-webagents-long-context-reasoning-benchmark.ingest.md	https://arxiv.org/html/2512.04307v1	kb/sources/llm-webagents-long-context-reasoning-benchmark.ingest.md		complete	primary=kb/sources/llm-webagents-long-context-reasoning-benchmark.md; ingest=tracked; disposition=ordinary; before_file_sha256=bb932f364f1677fb83bcb2a7393640ab46342a17513cace28c6e0f558d7d4e0f; before_body_sha256=051a43cc890a6d935c09d2bcd56ac3c64358eae61f7a8c592c5c6284d9146426; snapshot_sha256=6b1b99523cc2140db8972d6cd3434f68766632021e89da6a46f011484e88e931; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/llms-cant-jump.ingest.md	unit	kb/sources/llms-cant-jump.ingest.md	https://www.tomzahavy.com/files/llms-cant-jump.pdf	kb/sources/llms-cant-jump.ingest.md		complete	primary=kb/sources/llms-cant-jump.md; ingest=tracked; disposition=ordinary; before_file_sha256=17828ff9ed54137830c222d96421378ec3ce9b29f7f3a04fbc44bd5c2dba7710; before_body_sha256=bfc8e6787efec12ee41c59fd5fa3c84e0921cd2ba59269f4c603598554558bad; snapshot_sha256=7a3cb7297f3ea4e925b84367f63f6dddcf136bcb4582ba202c4443b6b13ef74a; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/machine-studying.ingest.md	unit	kb/sources/machine-studying.ingest.md	https://jacobxli.com/blog/2026/machine-studying/	kb/sources/machine-studying.ingest.md		complete	primary=kb/sources/machine-studying.md; ingest=tracked; disposition=ordinary; before_file_sha256=e4200b7f83c71b247a9a16a869599d2aa442352b218a9afa67609b9f947510ef; before_body_sha256=f183eb3432a7cf20971109ea5dee0bfb8fe68b1e585b73476a7327ebdd897d56; snapshot_sha256=a1e2d70a966db1cd1d47ec45a6f0c0db498a1b0b023166cf73263a9d5911f320; removed metadata-block blank-line residue
unit:kb/sources/maes-computational-reflection-1988.ingest.md	unit	kb/sources/maes-computational-reflection-1988.ingest.md	https://maxapress.com/data/article/ker/preview/pdf/S0269888900004355.pdf	kb/sources/maes-computational-reflection-1988.ingest.md		complete	primary=kb/sources/maes-computational-reflection-1988.md; ingest=tracked; disposition=ordinary; before_file_sha256=2c5325ffb5b7c878daac38ed5e1653ee1ec590aaa06afed5fea046052398717b; before_body_sha256=98fa6270a8e947012bf7d7869cb5a767b3f9c583a56142b1c696e17c2cea5715; snapshot_sha256=2a549bdd73bf9c5cfc30e7b970c207250390f6628d5c5f4cb73d53be3b6f5209; removed metadata-block blank-line residue
unit:kb/sources/maes-concepts-and-experiments-computational-reflection-1987.ingest.md	unit	kb/sources/maes-concepts-and-experiments-computational-reflection-1987.ingest.md	https://cse.hkust.edu.hk/~charlesz/comp610/paper/p147-maes.pdf	kb/sources/maes-concepts-and-experiments-computational-reflection-1987.ingest.md		complete	primary=kb/sources/maes-concepts-and-experiments-computational-reflection-1987.md; ingest=tracked; disposition=ordinary; before_file_sha256=31205f910a608c285dbf794cd1da7c4464d0606538adc48b99e52f0d4969be90; before_body_sha256=0e9c720bc24970d7fc7755d366d8ee94d4b486a3b74e2e6864b541a7c0ada3c2; snapshot_sha256=d3308fdd146a81c0242b898c0d028572d4e0f819af2146e83e87a18837ae6c9e; removed metadata-block blank-line residue
unit:kb/sources/many-ai-analysts-one-dataset-agentic-data-science-multiverse.ingest.md	unit	kb/sources/many-ai-analysts-one-dataset-agentic-data-science-multiverse.ingest.md	https://www.pnas.org/doi/epdf/10.1073/pnas.2606495123	kb/sources/many-ai-analysts-one-dataset-agentic-data-science-multiverse.ingest.md		complete	primary=kb/sources/many-ai-analysts-one-dataset-agentic-data-science-multiverse.md; ingest=tracked; disposition=ordinary; before_file_sha256=a2f231b2ea59373ce0d9334b9226d22e5412aa46343cc470e25402879cce6b32; before_body_sha256=25fb5b0a6da0e5ce253053639ad098935f2239e7f8e19229b52833852ed486ef; snapshot_sha256=79188a6fed4a5f81ed20ec3dde4a39657a162ac43d4755b69a50ec94657c8fc4; removed metadata-block blank-line residue
unit:kb/sources/mem0-memory-layer.ingest.md	unit	kb/sources/mem0-memory-layer.ingest.md	https://github.com/mem0ai/mem0	kb/sources/mem0-memory-layer.ingest.md		complete	primary=kb/sources/mem0-memory-layer.md; ingest=tracked; disposition=ordinary; before_file_sha256=983b57fbdb5d0dfab3f40f0e39582f01eff2862dcd74c9bdb28125d765838a5a; before_body_sha256=ea0b9b4b0ed9593c0f3182dc6d0be4de7dc07be2eba6358976ded94280ebd729; snapshot_sha256=94fc8c834a272aa05fe4a7afb9deb59f1435e2dcd6e257cbbdb7a1bb2bf99fe8; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/memento-skills-let-agents-design-agents.ingest.md	unit	kb/sources/memento-skills-let-agents-design-agents.ingest.md	https://arxiv.org/pdf/2603.18743	kb/sources/memento-skills-let-agents-design-agents.ingest.md		complete	primary=kb/sources/memento-skills-let-agents-design-agents.md; ingest=tracked; disposition=ordinary; before_file_sha256=8604d22efd0368d8e56fc753af3186b678aa72af4a8a328f6c2470e7f990496d; before_body_sha256=2737be475845933dea185c37e2fbf4864fe7d57ddcd0579d9829b3c75dbf2c01; snapshot_sha256=b075afb1048ca61ba269c4fc2e8a53295b6e5b364e831d55c74814102b5abaf2; removed metadata-block blank-line residue
unit:kb/sources/memory-intelligence-agent.ingest.md	unit	kb/sources/memory-intelligence-agent.ingest.md	https://arxiv.org/html/2604.04503v2	kb/sources/memory-intelligence-agent.ingest.md		complete	primary=kb/sources/memory-intelligence-agent.md; ingest=tracked; disposition=ordinary; before_file_sha256=5c286036d9210daf01d483d3c783160c7ff1ef576dd6f12133cb0e09c75f2d7b; before_body_sha256=a16eb38f2540bf6d748c558b1db7c054f03737519ab51beabe63c7422fcd76a3; snapshot_sha256=7b3835300ee0f6f97e96d86f66f17b890ad1aa3748259f07317eef4920aaff72; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/mesa-optimizers-and-language-recursion.ingest.md	unit	kb/sources/mesa-optimizers-and-language-recursion.ingest.md	https://malloc.dog/blog/2021/10/12/mesa-optimizers-and-language-recursion/	kb/sources/mesa-optimizers-and-language-recursion.ingest.md		complete	primary=kb/sources/mesa-optimizers-and-language-recursion.md; ingest=tracked; disposition=ordinary; before_file_sha256=a182613ac742ee2722b8bd314179c3d397cd1ff3e13fb3555f9ca59b5909e17c; before_body_sha256=52632303bb95875195946d774c27a264cb1fc6422dac26305418093a9df32413; snapshot_sha256=0cfc11a8df128465e669232e2b2ec1de564da988f3ac05785c39b8ab6a5fa9c9; removed metadata-block blank-line residue
unit:kb/sources/meta-harness-end-to-end-optimization-of-model-harnesses.ingest.md	unit	kb/sources/meta-harness-end-to-end-optimization-of-model-harnesses.ingest.md	https://yoonholee.com/meta-harness/paper.pdf	kb/sources/meta-harness-end-to-end-optimization-of-model-harnesses.ingest.md		complete	primary=kb/sources/meta-harness-end-to-end-optimization-of-model-harnesses.md; ingest=tracked; disposition=ordinary; before_file_sha256=d4b698db71921da479c5f02a98e4888dbe0ed8a3d54efeaf8f9d9e4b31f20b7f; before_body_sha256=40b84bab0ba1b8cfa26e131e506304045c5953bebd71f5664409a020bdc7b148; snapshot_sha256=95fd47e4603f8c6975cc4fa0df12fc349f730f82715557087a6ffcf0f5d2fa0f; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/metaobject-protocols-why-we-want-them-and-what-else-they-can-do.ingest.md	unit	kb/sources/metaobject-protocols-why-we-want-them-and-what-else-they-can-do.ingest.md	https://cseweb.ucsd.edu/~vahdat/papers/mop.pdf	kb/sources/metaobject-protocols-why-we-want-them-and-what-else-they-can-do.ingest.md		complete	primary=kb/sources/metaobject-protocols-why-we-want-them-and-what-else-they-can-do.md; ingest=tracked; disposition=ordinary; before_file_sha256=5133115d93f09e0282c53304069895ee705e6521e81a7ace4f7c313413d73856; before_body_sha256=0a4cb45271f5dfff655f49ef11e3e14c632c322620c8aec8070bdda7cae8a828; snapshot_sha256=02cfee9ebe676ff495272a2ed6717b26fd61f907ea70d37deb217d78fdcab957; removed metadata-block blank-line residue
unit:kb/sources/meyerson-maker-million-step-llm-zero-errors.ingest.md	unit	kb/sources/meyerson-maker-million-step-llm-zero-errors.ingest.md	https://arxiv.org/abs/2511.09030	kb/sources/meyerson-maker-million-step-llm-zero-errors.ingest.md		complete	primary=kb/sources/meyerson-maker-million-step-llm-zero-errors.md; ingest=tracked; disposition=ordinary; before_file_sha256=e2e96de0fde8c3e2fd79ebf744c17affc3faf1b342ab1824f5028635eced086b; before_body_sha256=4158d26cc565d151245612a4c5806b89030dae96aaeadddd27764cba0f1b9020; snapshot_sha256=cbfdcd1a4ae7008bf63b22b3654e374acad4992b98be8133b1bcffffb9a58b49; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/mini-exercise-mismanaged-geniuses-longcot-rlm.ingest.md	unit	kb/sources/mini-exercise-mismanaged-geniuses-longcot-rlm.ingest.md	https://alexzhang13.github.io/blog/2026/longcot-rlm/	kb/sources/mini-exercise-mismanaged-geniuses-longcot-rlm.ingest.md		complete	primary=kb/sources/mini-exercise-mismanaged-geniuses-longcot-rlm.md; ingest=tracked; disposition=ordinary; before_file_sha256=dfd381526bffe44c088aea1cad35734a896f44ebefa551bcfa6325965d1ad001; before_body_sha256=2c77e7813c582c528af54d7341d7fdbcb735ef5b9fef759ebb8ea7e8d6c5cf5e; snapshot_sha256=2f827452949bb409adf674dbb920ca5658f9417048e045a2ebb7b26e8e7d1615; removed metadata-block blank-line residue
unit:kb/sources/model-discovery-agent-bayesian-experiment-design.ingest.md	unit	kb/sources/model-discovery-agent-bayesian-experiment-design.ingest.md	https://arxiv.org/abs/2608.09696v1	kb/sources/model-discovery-agent-bayesian-experiment-design.ingest.md		complete	primary=kb/sources/model-discovery-agent-bayesian-experiment-design.md; ingest=tracked; disposition=ordinary; before_file_sha256=3a0189be482d26f9354862e9bda62aaa27f61f46c8b0bcbd70852bd734fde17e; before_body_sha256=3782f4e46cedab303af3607e58d430450aee3d8077d9e52037d6319cffc193a5; snapshot_sha256=c1052d16951c50545cb92113a2515726d5cffaa41fbbec43ab063c9de3d965d6; removed metadata-block blank-line residue
unit:kb/sources/model-types-levels-human-interaction-automation.ingest.md	unit	kb/sources/model-types-levels-human-interaction-automation.ingest.md	https://www.cs.uml.edu/~holly/91.550/papers/sheridan-autonomy.pdf	kb/sources/model-types-levels-human-interaction-automation.ingest.md		complete	primary=kb/sources/model-types-levels-human-interaction-automation.md; ingest=tracked; disposition=ordinary; before_file_sha256=8b04fdaff1e7505406cf444243211c39bfa4214ff81eaddfd4a49284de37aa6a; before_body_sha256=fbf049ec48fab12d0f5b8fde0b2ad844c12b0deab7b949c6360880ca889988d5; snapshot_sha256=8ddf9ba5b64a664c018e5198958b9384f6c74694d3fac2da35bf32fb8932bccb; removed metadata-block blank-line residue
unit:kb/sources/monkey-patch.ingest.md	unit	kb/sources/monkey-patch.ingest.md	https://en.wikipedia.org/wiki/Monkey_patch	kb/sources/monkey-patch.ingest.md		complete	primary=kb/sources/monkey-patch.md; ingest=tracked; disposition=ordinary; before_file_sha256=0e16015dc1df83f982a9bd6fe7d2280bbbc6d9058414f303cd9ac6d361efdd6f; before_body_sha256=f4ad369d2aada584de4a6c273275ae02b30078476fb05934bfb810abac906718; snapshot_sha256=1474a84a716fd4bb84d49465755b24d5c15649db5e66098550cbdc4a7414ac45; removed metadata-block blank-line residue
unit:kb/sources/multi-agent-analytics-control-plane-2087241401649996149.ingest.md	unit	kb/sources/multi-agent-analytics-control-plane-2087241401649996149.ingest.md	https://x.com/monokern/status/2087241401649996149	kb/sources/multi-agent-analytics-control-plane-2087241401649996149.ingest.md		complete	primary=kb/sources/multi-agent-analytics-control-plane-2087241401649996149.md; ingest=tracked; disposition=ordinary; before_file_sha256=b4c317d0c85125b9b6d37e5f20df505df49f2b5bc44bdd9dc98322783364c9cc; before_body_sha256=a24c7eb68bbaf7347cb46949e99ac6b66d409c217ce011ef573b3a2c98174d63; snapshot_sha256=f18c1bad3d543fd929be683b4f41375e64cbd2966281b1122ec9576e00100e3a; removed metadata-block blank-line residue
unit:kb/sources/multi-agent-memory-computer-architecture-perspective.ingest.md	unit	kb/sources/multi-agent-memory-computer-architecture-perspective.ingest.md	https://arxiv.org/html/2603.10062v1	kb/sources/multi-agent-memory-computer-architecture-perspective.ingest.md		complete	primary=kb/sources/multi-agent-memory-computer-architecture-perspective.md; ingest=tracked; disposition=ordinary; before_file_sha256=f6e64c80172cee4fc98787097fc3953a96cb19be1a9d96eb3e832f6c0fa9a734; before_body_sha256=e023827237308430343c621ccd9d75d2d9abb03209486c83da7f1dc04fcf2f20; snapshot_sha256=b049592c83b5d5c25a1519beb017f76a93cff4fd23bd8816b516868d98b01c22; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/natural-language-agent-harnesses.ingest.md	unit	kb/sources/natural-language-agent-harnesses.ingest.md	https://arxiv.org/html/2603.25723	kb/sources/natural-language-agent-harnesses.ingest.md		complete	primary=kb/sources/natural-language-agent-harnesses.md; ingest=tracked; disposition=ordinary; before_file_sha256=5d93fc996f955a9f0f67214305765733c25800af6021be08f157782df5199dd7; before_body_sha256=7c46c7ed405faa41d15788aa8408f62d974f2d0d384f96784e6e8cdaf6931f13; snapshot_sha256=d8823b9711edfde9beaeec244f34d9f6af857cbdd83f6b8201344dbc3897336b; removed metadata-block blank-line residue; removed domains-line blank-line residue
unit:kb/sources/nested-learning-the-illusion-of-deep-learning-architecture.ingest.md	unit	kb/sources/nested-learning-the-illusion-of-deep-learning-architecture.ingest.md	https://arxiv.org/abs/2512.24695	kb/sources/nested-learning-the-illusion-of-deep-learning-architecture.ingest.md		complete	primary=kb/sources/nested-learning-the-illusion-of-deep-learning-architecture.md; ingest=tracked; disposition=ordinary; before_file_sha256=f36f07428d26ecacf0c79f0168a39e361857c5e40a9870f45eff09adc9cb61d5; before_body_sha256=3ad6f908a387882288c4f53f321fc8c26696a7a8807184204ef612ef00296b90; snapshot_sha256=f34b33a3121a97592f5beea36f23dc5eec16872ec46670bf83119a7b68228324; removed metadata-block blank-line residue
unit:kb/sources/next-generation-agentic-reinforcement-learning-systems.ingest.md	unit	kb/sources/next-generation-agentic-reinforcement-learning-systems.ingest.md	https://arxiv.org/abs/2607.01120v1	kb/sources/next-generation-agentic-reinforcement-learning-systems.ingest.md		complete	primary=kb/sources/next-generation-agentic-reinforcement-learning-systems.md; ingest=tracked; disposition=ordinary; before_file_sha256=629f37670da7b2916a4c208a4ed07e6a7d1a6aea03ce7c24a4cb62c229a532e1; before_body_sha256=a0b355a86143f90e1c4b96362e0eb04ea6cb51300cdf04488e18adb77ab2a85b; snapshot_sha256=9baec5bfaa2a519421a6de15c963929c398ff278c27f661d485b803046833e7f; removed metadata-block blank-line residue
unit:kb/sources/no-free-lunch-theorem-no-universal-learning-algorithm.ingest.md	unit	kb/sources/no-free-lunch-theorem-no-universal-learning-algorithm.ingest.md	https://www.mindfiretechnology.com/blog/archive/the-no-free-lunch-theorem-why-no-learning-algorithm-is-universally-best/	kb/sources/no-free-lunch-theorem-no-universal-learning-algorithm.ingest.md		complete	primary=kb/sources/no-free-lunch-theorem-no-universal-learning-algorithm.md; ingest=tracked; disposition=ordinary; before_file_sha256=1e170fb8289a1c75e2d37dcbd41f35119b7c0a2ce2fce007eb36ef7ec8e2c426; before_body_sha256=0136eb5fc3ce9d2dc5eaeaa5224e86330ae3db7f8ca62c82a08c6fe6ff5ae2bf; snapshot_sha256=bc51da32d48dcd816dbcb538eacd1c97c60d998dccd995b3eac203d0a9deacbc; removed metadata-block blank-line residue
unit:kb/sources/novel-memory-forgetting-techniques-autonomous-ai-agents.ingest.md	unit	kb/sources/novel-memory-forgetting-techniques-autonomous-ai-agents.ingest.md	https://arxiv.org/html/2604.02280v1	kb/sources/novel-memory-forgetting-techniques-autonomous-ai-agents.ingest.md		complete	primary=kb/sources/novel-memory-forgetting-techniques-autonomous-ai-agents.md; ingest=tracked; disposition=ordinary; before_file_sha256=740213f814a07c01d25b25e09d6a817ddabc6f9f8682bbe0dfa79173a56343b3; before_body_sha256=13f2cf785f8432dba16002dbaa90d523af8c3a5c189454fc30f2bd0f265dc211; snapshot_sha256=6b678257a0799f11ea2ce44ed89a565f68c1a27f560ac8b39dcd2d9fd403e873; removed metadata-block blank-line residue
unit:kb/sources/on-learning-how-to-learn-learning-strategies.ingest.md	unit	kb/sources/on-learning-how-to-learn-learning-strategies.ingest.md	https://people.idsia.ch/~juergen/fki198-94.pdf	kb/sources/on-learning-how-to-learn-learning-strategies.ingest.md		complete	primary=kb/sources/on-learning-how-to-learn-learning-strategies.md; ingest=tracked; disposition=ordinary; before_file_sha256=e8aecc45efbfcbacae37df747fb4e18a6fabf3df21d64d6b2391175630bd91c4; before_body_sha256=30c9787c9bdd12877e55e18bb2962e006c7f9be423c3d1505b9ffc209b650417; snapshot_sha256=d86ee69352ebd23010ac5738b71346f50d7cc6cd5bccdb81856e12a2b59fc990; removed metadata-block blank-line residue
unit:kb/sources/on-the-fragility-of-self-improving-agents.ingest.md	unit	kb/sources/on-the-fragility-of-self-improving-agents.ingest.md	https://arxiv.org/abs/2608.18066	kb/sources/on-the-fragility-of-self-improving-agents.ingest.md		complete	primary=kb/sources/on-the-fragility-of-self-improving-agents.md; ingest=untracked; disposition=ordinary; before_file_sha256=58b81e63bd7a38fc7691baa4d4254d4103f16aa78afd17237c310cc8f92bdf95; before_body_sha256=376c390ac87d088650ecf380005707950e3a23237ee30d38262578a77bf0a7a6; snapshot_sha256=a432fc696ee1fce4d986b2fc7de9a337e8a5e463bf22e8e1a621bf7eb43b6339; removed metadata-block blank-line residue
