note,review_type,level,note_warn_count,check_warn_count,check,finding
document-types-should-be-verifiable.md,semantic-review,WARN,3,3,Grounding — domain coverage,"The note claims ""Type assignment is itself a case of storing an LLM output as constraining"" and links to `storing-llm-outputs-is-constraining.md`. That source is about storing generated artifacts (code, documents, configuration) — the output of an LLM generation task. Type assignment is a classification decision, not a generation task; the ""output"" being stored is a label, not a document. The source's framework (resolving semantic underspecification + freezing against indeterminism) does apply, but the source develops its argument entirely around generated artifacts, not metadata labels. The note is extending the source's domain from ""storing generated content"" to ""storing classification decisions,"" which is a reasonable inference but not directly grounded by the source."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,semantic-review,WARN,3,3,Grounding — domain coverage,"The note's central claim is about human writing structures (genres, conventions, Toulmin scaffold) transferring to LLMs. The Lampinen source is about content effects on logical reasoning tasks — it says nothing about writing structures, genre conventions, or document scaffolds. The inferential bridge from ""LLMs show human-like content bias on reasoning tasks"" to ""human writing structures help LLMs for the same reasons they help humans"" is the note's own argumentative move, not something the source supports. The source covers reasoning failure patterns; the note extends this to writing convention transfer. This domain gap is not acknowledged."
learning-is-not-only-about-generality.md,semantic-review,WARN,3,3,Grounding — domain coverage,"The note uses Deutsch's ""reach"" concept (via the linked first-principles-reasoning note) to partition the generality axis into facts vs theories. But the first-principles note frames reach as a property of *explanatory* knowledge — knowledge that says *why* something works. The note under review maps reach onto a continuous spectrum from ""Fix a typo"" to ""Improve methodology,"" treating it as a gradient. The source note treats adaptive vs explanatory as a qualitative distinction (""two kinds of knowledge that mainstream usage conflates""), not a gradient. The note's scope table presents a smooth continuum where Deutsch's framework posits a qualitative break. This is a reasonable extension but could mislead readers into thinking Deutsch endorses a smooth spectrum."
human-writing-structures-transfer-to-llms-because-failure-modes-overlap.md,semantic-review,WARN,3,2,Completeness — boundary case,"The note proposes the methodology: ""evaluate the specific arguments for why a structure helps humans, and check whether each argument applies to LLMs."" The simplest boundary case is a structure that helps humans for reasons that have no LLM analog — e.g., methods sections in scientific papers enable reproducibility (the note mentions this). But a harder boundary case sits between the enumerated items: structures that help humans via social/institutional mechanisms (peer review conventions, legal brief format enforced by courts, academic citation norms). These exist because of institutional accountability, not cognitive failure prevention. The note frames all human writing structures as evolving to prevent reasoning failures, but many evolved to satisfy institutional requirements. This category is not covered, and the per-convention evaluation methodology would need to account for it."
spec-mining-as-codification.md,semantic-review,WARN,3,2,Completeness — boundary case,"The four-step pattern (watch, identify micro-actions, extract, re-run) and the five-step concrete workflow both assume the system produces observable behavior from which regularities can be extracted. Boundary case: what about greenfield systems or novel task domains where there is no production history to mine? The note implicitly assumes an existing behavioral corpus. Step 1 of ""The pattern"" says ""Watch the system do tasks (or watch humans do tasks the system will do)"" — the parenthetical partially addresses this, but the mechanism for spec mining from human observation is different from mining from system logs, and the note does not distinguish the two paths or their different failure modes."
spec-mining-as-codification.md,semantic-review,WARN,3,2,Grounding alignment — domain coverage,"The note attributes a specific workflow to the Lopopolo source: ""20% of engineering time (Fridays) went to manually cleaning 'AI slop' — observing failure patterns. The team then codified those observations into structural tests and linter rules whose error messages teach the fix, and finally automated the observation step itself with background cleanup agents that scan for drift and open refactoring PRs."" The source does describe these elements (entropy management, structural tests, linter error messages as remediation, background cleanup agents). However, the source does not frame this as ""spec mining"" or as an extraction-from-observed-behavior loop. The source frames it as entropy management and harness engineering — designing constraints, enforcing architecture, and automating cleanup. The note interprets the Codex team's practice through the spec-mining lens, which is a reasonable inference but not an attribution. A reader could mistake this for the source's own framing. The note says ""documents this workflow"" which implies the source describes the spec-mining pattern; in fact, the source describes practices that the note reinterprets as spec mining."
capability-placement-should-follow-autonomy-readiness.md,semantic-review,WARN,3,1,Grounding / Scope mismatch,"The note claims ""Capability placement is a separate decision from AGENTS.md control-plane design,"" but the parent note (agents-md-should-be-organized-as-a-control-plane.md) already includes capability inventories in its exclusion rules (line 93: ""capability inventories (injected or non-injected)"") and discusses lifecycle guidance (section ""Lifecycle of guidance,"" lines 98-108) that covers the same progression this note formalizes. The parent note treats capability placement as a consequence of the control-plane model, not a separate decision. This note reframes it as independent, but the linked source treats it as derived. The relationship annotation says ""isolates the separate decision rule,"" but the source material suggests the rule was already embedded, not separate."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,semantic-review,WARN,3,1,Completeness — boundary case: implicit-warrant notes,"The note advocates for an Evidence section that separates ""checkable fact"" from reasoning. Boundary case: many KB notes derive their claims from architectural reasoning or conceptual analysis rather than checkable observations (e.g., ""If the type were called `claim`, an LLM reading 'titles should be claims' would infer every note needs `type: claim`"" — this note's own reasoning is a thought experiment, not checkable evidence). When Evidence sections are filled with reasoning-from-principles rather than verifiable observations, the Evidence/Reasoning split collapses. The note's own Caveats section partly acknowledges this with the ""flow problems"" caveat, but does not address the more specific issue that the Evidence/Reasoning distinction may not carve nature at its joints for conceptual-argument notes."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,semantic-review,WARN,3,1,Grounding alignment — affordance table,"The note claims ""Types mark affordances lists `claim` affordances as: verify, gather evidence, challenge, use as assumption"" and attributes this to the linked note `instructions-are-typed-callables.md`. That note does not contain an affordance table with those four operations. It mentions that ""a `structured-claim` affords verification"" in passing and has a skill-signature table (ingest, connect, validate, convert), but no enumeration of claim-specific affordances. The four operations (verify, gather evidence, challenge, use as assumption) appear to be the reviewed note's own inference, not an attribution from the source. This makes one of the ""three independent threads"" of evidence weaker than presented — the thread is the note's own analysis, not something the source arrived at independently."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,semantic-review,WARN,3,1,Grounding alignment — link semantics as warrants,"The note states ""Link semantics using 'since' and 'because' encode warrants"" (Evidence item 1), attributing this to the title-as-claim note. The title-as-claim note describes ""since"" and ""because"" as link semantics that encode causal and foundational relationships, and separately in its Relevant Notes section describes Toulmin as ""the theory behind what this note describes."" However, the title-as-claim note's body text never uses the term ""warrant"" to describe what ""since""/""because"" encode — the warrant framing is only in the footer link annotation, which was likely written after this structured-claim note existed. The Toulmin mapping (link semantics = warrants) may be more the reviewed note's retroactive reading than something the title-as-claim note itself arrived at independently, weakening the ""three independent threads"" convergence claim."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,semantic-review,WARN,3,1,Completeness / boundary case — relaxing,"The note defines relaxing as ""replacing a codified component with a learned or general-purpose one when scale makes that viable."" The examples given (edge detection relaxed to learned features, FlashAttention as re-codification) all involve replacement at the same level of abstraction. But a common real-world pattern is partial relaxing: loosening a strict spec into a softer constraint rather than wholesale replacement. For example, a rigid three-stage pipeline might not be entirely replaced by a learned system but instead have its stage boundaries made fuzzy or optional. The note frames codify/relax as a binary toggle (""replacing a codified component""), but the constraining note it links to describes a spectrum. The binary framing obscures the gradual relaxation that is probably more common in practice than wholesale replacement."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,semantic-review,WARN,3,1,Grounding / domain coverage — Finzi et al.,"The note claims ""High-epiplexity regularities are genuinely structural — codifying them is safer because they reflect real patterns, not artefacts of the observer's computational budget."" The epiplexity paper defines epiplexity as learnable structure extractable by a computationally bounded observer. But it does not address codification, safety of encoding patterns, or the distinction between arithmetic-regime and vision-feature specs. The note's inference chain — high epiplexity means genuinely structural, therefore safer to codify — bridges two domains that the source does not connect. Epiplexity measures extractable structure in data for a given computational budget; it does not predict whether extracted structure will survive scaling by a different, more powerful observer. A high-epiplexity pattern (learnable at current compute) could still be a vision feature that a larger-compute observer would supersede with a better decomposition. The note presents this as if the source grounds the codification-safety claim, but the source grounds only the ""genuinely structural vs artefact"" distinction within a fixed computational bound."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,semantic-review,WARN,3,1,Grounding / scope mismatch — Ebrahimi et al.,"The note claims that the induction bias results show ""codification bets in the arithmetic regime are not merely safe-for-now; the step-by-step structure that codification encodes is the kind of regularity that persists under scaling."" The source studies data efficiency of architectural induction bias (recurrent vs transformer) on synthetic algebraic state-tracking tasks (modular addition, permutation composition) using small fixed-size models. It does not test whether the advantage persists under model scaling (more layers, larger dimensions), and the authors explicitly acknowledge this limitation. The note's upgrade from ""architectural induction bias is efficient for algebraic tasks at tested scales"" to ""codification bets persist under scaling"" is the note's own inference, not an attribution. The ingest file's limitations section specifically flags this: ""this leaves open the possibility that the data-efficiency gap narrows with scale — which would be exactly the bitter lesson's prediction."""
constraining-during-deployment-is-continuous-learning.md,semantic-review,WARN,3,1,Grounding – domain coverage,"The note claims that developer behaviors documented in the Huang et al. study — ""developers iteratively refine prompts, tools, and workflows based on deployment experience"" — constitute ""continuous learning through constraining."" But the ingest note for that source explicitly warns: ""Strategies described, not evaluated"" and ""Single 45-minute observation window."" The study captures cross-sectional snapshots of developer practices, not longitudinal evidence of durable capacity change accumulating over time. Simon's definition requires ""more or less permanent change in capacity"" — a single observation session cannot establish permanence. The note treats ""developers do X"" as evidence for ""X is continuous learning,"" but the cited source does not actually show the accumulation or persistence of the artifacts it describes. The inference from observed behavior to continuous learning is plausible but unsupported by the cited evidence specifically."
files-not-database.md,semantic-review,WARN,3,1,grounding-alignment,"The note claims Cludebot's techniques ""can all be implemented over files"" — specifically ""typed link semantics, contradiction surfacing, staleness decay."" The source (what-cludebot-teaches-us.md) supports this for typed link semantics and contradiction surfacing, describing both as prompt/convention changes. However, the same source places **graph-based retrieval** and **co-retrieval reinforcement** in a ""watch for as the KB grows"" category, noting graph traversal ""could outperform flat search"" at 1000+ notes and co-retrieval reinforcement needs retrieval logging infrastructure. The note cherry-picks three transferable techniques and claims via ""can all be implemented over files"" that the valuable patterns transfer wholesale, while the source itself identifies techniques that may not transfer to files at scale. The word ""all"" overstates the source."
learning-substrates-backends-and-artifact-forms.md,semantic-review,WARN,3,1,Grounding alignment — scope mismatch,"The note claims AgeMem is a ""clean example"" of the subsymbolic substrate class. The companion note (memory-management-policy-is-learnable-but-oracle-dependent.md) uses the same phrase — ""the clean weight-side case"" — but then spends an entire section (""How it stores what it learns: split substrate"") explaining that AgeMem is actually a split case with facts in a somewhat inspectable key-value store and only the policy in weights. The ""clean example"" characterization in this note overstates the simplicity that the cited source itself qualifies."
link-contracts-framework.md,semantic-review,WARN,3,1,Grounding — scope mismatch,"The intro says ""See agents-navigate-by-deciding-what-to-read-next and two-kinds-of-navigation for the distilled observations."" This implies those two notes are distillations of this source material. However, the relationship is looser than that. agents-navigate-by-deciding-what-to-read-next develops an independent argument about pointer context and navigation cost that goes well beyond this note's framework (it covers skills, search tools, index entries, and frontmatter descriptions — none of which appear here). two-kinds-of-navigation distinguishes local vs long-range navigation, a distinction this note does not make. The distilled notes are not distillations of this source; they are independent arguments that share thematic overlap. The attribution overstates the derivation relationship."
memory-management-policy-is-learnable-but-oracle-dependent.md,semantic-review,WARN,3,1,Grounding -- domain coverage,"The note uses the bitter-lesson boundary to frame AgeMem's architecture: ""the operations are the calculator part (specifiable, deterministic), while the composition policy is the vision-feature part (learnable, benefits from scale)."" The bitter-lesson note's core distinction is whether ""the specification fully captures the problem."" The note applies this by saying memory operations are fully specified (calculator) while the policy is not (vision feature). But AgeMem's operations are not fully specified in the bitter-lesson sense -- they are hand-crafted tools with designed interfaces, which is different from specifications that ARE the problem (like multiplication). ""Add a key-value pair"" is a human-designed interface to memory, not a formal specification of what memory storage IS. The operations are closer to the vision-feature side than the note acknowledges -- they are a theory of what memory operations look like, not a definition. The bitter-lesson note's own chess example is instructive: the rules of chess are the arithmetic part because they define legal play, not because they are hand-crafted tools. AgeMem's six tools define an API, not the problem."
codification.md,semantic-review,WARN,2,53,Completeness,"The note defines codification by three criteria: (1) the medium changes (natural language to code), (2) the consumer changes (LLM to interpreter/runtime), (3) verification becomes exact. Structured output schemas (e.g., JSON Schema) satisfy all three: they are written in a formal language, consumed by a validator (not an LLM), and verification is deterministic (valid/invalid). Yet the constraining note's verifiability gradient table places structured output schemas in a middle grade, not at the codification end. The codification note does not address this boundary case — its definition admits more instances than its examples suggest. Either the definition is too permissive (and should add a criterion that distinguishes schemas from code) or schemas are a form of codification the note should acknowledge."
codification.md,semantic-review,WARN,2,53,Completeness,"The note claims ""Codification leaves natural language for a symbolic medium entirely."" Configuration files (YAML, TOML, HCL) are symbolic, consumed by parsers rather than LLMs, and validated deterministically. They cross the medium boundary but are not ""executable code"" in the usual sense. The note's definition (medium changes, consumer changes, verification becomes exact) covers them, but the examples and framing all point to executable code. This creates ambiguity about whether declarative-but-formal artifacts count as codification or as a distinct constraining grade."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,semantic-review,WARN,2,53,Completeness,"The six architectural responses omit tool-call offloading (moving computation out of context entirely), despite this being the core mechanism of the note's own concluding architectural vision (""symbolic scheduling over bounded LLM calls""). The bounded-context orchestration model reference gestures at this, but the enumerated list is presented as the set of patterns context scarcity produces, and the note's own recommended computational model is not represented in its own list of responses."
document-classification.md,semantic-review,WARN,2,53,Completeness,"The base types table lists seven types, but the note says ""The `type` field is a free-form string"" and that ""directory-scoped `types/` folders document the structural expectations for each."" This creates a tension: the table reads as an exhaustive enumeration (""The table below lists the common values"") but the linked note directory-scoped-types-are-cheaper-than-global-types.md explicitly argues that types like `adr`, `review`, and `index` should be directory-local specializations, not global base types. A boundary case: a `source-review` type (mentioned in directory-scoped-types-are-cheaper-than-global-types.md under ""Where affordances actually live"") is absent from this table — is it a base type or a directory-scoped type? The note does not clarify the boundary between ""common values"" listed here and directory-scoped types documented elsewhere. This is a real gap: an agent reading only this spec cannot tell whether to add new types to this table or to a directory-scoped types/ folder."
instruction-specificity-should-match-loading-frequency.md,semantic-review,WARN,2,53,Completeness,"The four-tier hierarchy omits retrieval-injected context — content that is neither always-loaded nor explicitly read, but dynamically surfaced by the harness (e.g., grep/glob results, MCP tool outputs, memory files, auto-injected project-level MEMORY.md). The note's own Anthropic source citation mentions ""grep/glob for just-in-time retrieval,"" which implies a fifth loading mechanism that does not map cleanly to any of the four tiers. Tier 3 (skill bodies) covers on-demand skill loading, and Tier 4 (task-specific docs) covers explicit reads, but neither captures the pattern where the harness or agent dynamically retrieves context based on task signals without the user invoking a slash command or the agent explicitly deciding to read a known file. This is a boundary case that sits between tiers 3 and 4 but has its own distinct loading semantics (search-triggered, content-unknown-in-advance)."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,semantic-review,WARN,2,53,Completeness,"The catalogue claims to be ""that staging ground"" for periodic KB maintenance operations, yet it lists only three operations. Several plausible maintenance operations are missing from the enumeration: (1) stale index detection (indexes whose entries no longer match their linked notes' titles or descriptions — the KB even has a note ""stale-indexes-are-worse-than-no-indexes""); (2) link health checking (broken markdown links, which is mentioned in the deterministic-validation note but is clearly a periodic maintenance concern); (3) description quality audit (scanning for empty, generic, or summary-style descriptions); (4) log.md triage (the CLAUDE.md routing table sends improvement opportunities to kb/log.md, but no catalogue entry harvests them back). These are not exotic — they are implied by the KB's own methodology. The catalogue's framing as ""the"" staging ground for maintenance operations creates an implicit completeness claim that the current three entries do not satisfy."
maintenance-operations-catalogue-should-stage-distillation-into-instructions.md,semantic-review,WARN,2,53,Completeness,"The orphan detection script searches only `kb/notes/` for references: `rg -q ""$fname"" --glob ""*.md"" kb/notes/`. Notes can also be linked from `kb/instructions/`, `kb/sources/`, `CLAUDE.md`, and `kb/tasks/`. A note referenced only from an instruction file would be flagged as an orphan by this script. The script's search scope is narrower than the actual link space."
needs-testing.md,semantic-review,WARN,2,53,Completeness,"The note claims a ""three-phase pipeline"" (extract, connect, review) and then maps it to ""the boiling cauldron's extract/relink/synthesise mutations."" But the boiling cauldron in the linked source defines seven mutations (Extract, Split, Synthesise, Relink, Reformulate, Regroup, Retire), not three. The note selectively names three of those seven (""extract/relink/synthesise"") to make the mapping work, but this leaves four mutations (Split, Reformulate, Regroup, Retire) unaccounted for. If the three-phase cycle is genuinely ""a primitive version"" of the full loop, the mapping should either explain where the other four mutations fall within the three phases or acknowledge that the cycle covers only a subset. As written, a reader could mistake the three-phase cycle as covering the entire boiling cauldron when it covers roughly three-sevenths of it."
needs-testing.md,semantic-review,WARN,2,53,Completeness,"The ""review checks quality"" phase is asserted but never unpacked. What does quality mean here — structural validity, semantic accuracy, connection strength, all of the above? The linked source distinguishes structural metrics (""PageRank, betweenness centrality, cluster density"") from question-answering capacity and from artifact-level quality checks (the text testing framework). The review phase is the most judgment-heavy of the three, yet it receives the least specification in the note."
scenarios.md,semantic-review,WARN,2,53,Completeness,"The note claims to present ""concrete use cases for the knowledge system"" but enumerates only two: upstream change analysis and proposing our own changes. Both are externally-directed argumentation scenarios (writing comments, writing proposals). This misses several boundary cases that the KB itself already serves:"
scenarios.md,semantic-review,WARN,2,53,Completeness,"The note's evaluation question — ""does it make step 4 faster and better than just reading code and grepping?"" — frames KB value purely as retrieval speed. This excludes value the KB provides through synthesis (combining knowledge from multiple notes to produce an insight neither contains alone) and through structure (the link graph encoding relationships that grepping cannot surface). A boundary case: the KB helps you realize two previously unconnected design decisions are in tension. That is not ""faster grepping"" — it is a qualitatively different capability."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,semantic-review,WARN,2,53,Completeness,"The three-level taxonomy (flat prompting / specification-level separation / architectural separation) is presented as a covering partition of the space between no-structure and full-structure, but the note itself identifies tool-use frameworks as ""a different route to partial reliability that does not pass through the intermediate regime described here."" This means the taxonomy does not cover the space — it describes one axis (naming structure within the LLM's execution) while acknowledging a second axis (interface-boundary codification) that produces a different intermediate regime. The note frames this as a contrast, but a reader could mistake the three levels for an exhaustive ordering. A system that combines both paths (e.g., a DSL with typed tool outputs validated by JSON schema) has no clear placement in the taxonomy."
title-as-claim-enables-traversal-as-reasoning.md,semantic-review,WARN,2,53,Completeness,"The three-row taxonomy (single-claim / multi-claim / definitional) omits **procedural/instructional documents**. An instruction like ""prose-review.md"" is neither a single claim, a multi-claim framework, nor a definitional term-pinning note. Its title is imperative, not propositional or topical. It doesn't serve as a premise (""since [prose review]..."") but also doesn't function like a reference spec. The note's own ""shadow side"" section mentions ""procedural"" ideas that resist claim titles, but the taxonomy table doesn't account for them — leaving a gap between the enumerated categories and the note's own acknowledgment."
context-efficiency-is-the-central-design-concern-in-agent-systems.md,semantic-review,WARN,2,16,Grounding,"The note's title claim — context efficiency is THE central design concern — is stronger than any individual cited source supports. Lopopolo frames the bottleneck as broader than context (environment: tools, feedback, constraints). Anthropic says ""critical,"" not ""central."" Simon establishes scarcity, not primacy. The centrality claim is the note's own structural argument via the ""only channel"" premise, which is defensible but should be recognized as the note's own move rather than as convergent evidence from the cited sources."
instruction-specificity-should-match-loading-frequency.md,semantic-review,WARN,2,16,Grounding,"The note claims the Anthropic source ""describes Claude Code following this exact pattern: a CLAUDE.md file as a slim router with grep/glob for just-in-time retrieval of everything else."" The phrase ""this exact pattern"" asserts a precise match between the note's four-tier hierarchy and the source's description. The Anthropic blog post describes CLAUDE.md and just-in-time retrieval, but does not articulate a four-tier hierarchy with skill descriptions and skill bodies as distinct loading tiers. The four-tier decomposition is the note's own analytical contribution, not something the source provides. ""This exact pattern"" overstates the alignment — the source grounds the general principle (slim always-loaded file + on-demand retrieval) but not the specific four-tier structure."
title-as-claim-enables-traversal-as-reasoning.md,semantic-review,WARN,2,2,Grounding alignment — domain coverage,"The note claims that ""a claim title is an affordance declaration"" connecting to the linked note ""instructions-are-typed-callables.md."" However, the linked note discusses skills and instructions as typed callables with document type signatures — it is about **procedures that operate on documents**, not about how titles declare affordances. The linked note's concept of ""affordance"" refers to what operations a document type supports (verification, implementation, navigation), not what reasoning role a title plays in traversal. The note is making a metaphorical extension (""title as typed signature"") and grounding it in a source whose domain (callable procedures with type signatures) is adjacent but distinct from the claim domain (titles as reasoning affordances)."
document-classification.md,semantic-review,WARN,2,1,Grounding / domain coverage,"The note claims that `note` ""defines the shared fields (description, status, traits, areas)"" but when checking types/note.md, the global fields listed there are: `description`, `type`, `traits`, `tags`, and `status`. The note says ""areas"" but the actual spec says ""tags."" This is a vocabulary mismatch — `areas` was likely the old name for what is now `tags`. The attribution does not match the source."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,semantic-review,WARN,2,1,"Grounding alignment — scope of ""scoping benefits""","The note claims OpenProse-style systems ""recover some of the scoping benefits described in [LLM context is composed without scoping]."" The scoping note identifies several distinct benefits: isolation via sub-agents (lexical scoping), prevention of spooky action at a distance, avoidance of name collision, and the ability to reason locally. Specification-level separation as described here — naming control flow, marking discretion, externalising state into files — plausibly addresses externalisation (moving state out of the conversation) and some frame-boundary clarity, but does not provide the sub-agent isolation that the scoping note identifies as ""the one place where real isolation is achievable."" The note does not distinguish which scoping benefits are recovered and which are not, risking an overstatement of what specification-level separation delivers relative to its cited source."
periodic-kb-hygiene-should-be-externally-triggered-not-embedded-in-routing.md,semantic-review,WARN,1,53,Completeness,"The note enumerates exactly three high-frequency routing decisions: ""where content goes, which type to use, and which docs to open next."" The actual CLAUDE.md routing table also handles escalation boundaries (when to stop and load deeper guidance), search patterns (how to find existing content), and vocabulary definitions (term disambiguation). These are all loaded every session and are plausibly high-frequency. The enumeration presents itself as definitive (""should optimize for"") but covers roughly half of what actually lives in the always-loaded routing surface. A reader could conclude that anything not in the list is a candidate for extraction."
agents-navigate-by-deciding-what-to-read-next.md,semantic-review,WARN,1,6,completeness,"The four-type pointer enumeration (links, index entries, skill descriptions, search tools) omits **error messages and validation output as pointers**. When an agent runs a validation check or encounters an error, the output often points to specific files or instructions and carries diagnostic context (the error itself). This is a genuine navigation pathway in agent workflows -- the agent reads the error, decides what to open next -- and it does not map cleanly to any of the four enumerated types. Error output carries context similarly to inline links (the message explains why the target matters) but is triggered by failure rather than by reading prose."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,semantic-review,INFO,4,53,Completeness,"The note lists repo artifacts as ""prompts, schemas, evals, deterministic code."" This is a representative but not exhaustive list. Boundary case: **learned configuration** — hyperparameters, feature flags, routing weights tuned by an optimization process and stored in config files. These are repo artifacts and technically inspectable, but when tuned by automated search (e.g., prompt optimization via DSPy), they share the opacity problem of weights: you can read the value but not understand why it works. The note's framing handles this case (the artifact is still diffable and testable), but the ""inspectable therefore governable"" inference is weaker for artifacts whose rationale is opaque even though their content is readable."
stale-indexes-are-worse-than-no-indexes.md,semantic-review,INFO,4,53,Completeness,"The note claims ""the most common staleness is a new note that doesn't get added to a relevant index."" This is a scope claim (""most common"") without evidence. Other staleness modes include: (a) an existing index entry whose linked note has been substantially revised so the context phrase no longer applies, (b) an index whose organizational groupings no longer reflect the current state of the topic, (c) an index that includes notes that have been deleted or renamed (broken links). The note focuses exclusively on the omission case (missing entry) and does not acknowledge these other modes. Whether omission is truly the ""most common"" case is an empirical claim that could go either way depending on the KB's lifecycle stage."
stale-indexes-are-worse-than-no-indexes.md,semantic-review,INFO,4,53,Completeness,"Boundary case: **a generated index** (as ADR 004 proposes with its ""All notes"" generated section). A generated index is never stale by definition — it is rebuilt from tags. The note's core asymmetry holds only for manually curated indexes. ADR 004's generated sections are a direct architectural response to this note's problem, yet the note does not distinguish curated from generated indexes. This is worth noting because ADR 004 explicitly cites this note as motivation, meaning the system has already evolved a defense the note doesn't describe."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,semantic-review,INFO,4,16,Grounding,"The link to ""Agentic Note-Taking 23: Notes Without Reasons"" is described as grounding ""embedding latent spaces are opaque substrate; curated propositional links are inspectable — the adjacency-vs-connection distinction is inspectability applied to knowledge architecture."" The source does argue that embedding-based connections are opaque while curated links carry reasons. However, the source's argument is about *knowledge organization* (how notes connect), not about *agentic coding substrates* (how generated code is governed). The note extends ""inspectable substrate"" from code artifacts to knowledge architecture via this link, which is a reasonable but non-obvious domain transfer. The source does not use the term ""substrate"" or discuss the blackbox problem in the sense Chollet means it. The connection is an analogy, not a grounding."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,semantic-review,INFO,4,0,Internal consistency,"The note's title claim is ""inspectable substrate, not supervision, defeats the blackbox problem."" The ""not supervision"" framing implies that human review is unnecessary or at least not the key factor. However, the deploy-time-learning note (which the note cites for the verifiability gradient) states in its failure modes section: ""Bad assumptions codified confidently. An agent that writes a bad test codifies a bad assumption that now passes CI. The quality gate is typically human review — codification is a human-AI collaborative process, not a purely autonomous one."" This creates a tension: the linked note says human review is ""typically"" the quality gate for bad codified assumptions, while this note argues the substrate property (inspectability) is what matters, not who does the reviewing. The two are not contradictory — inspectability enables review by any agent, human or LLM — but the note does not engage with the failure mode where automated inspection is insufficient and human judgment remains necessary. The ""not supervision"" claim is stronger than the evidence base supports."
inspectable-substrate-not-supervision-defeats-the-blackbox-problem.md,semantic-review,INFO,4,0,Internal consistency,"The constrain/relax cycle is described as ""the steering mechanism"" in the final section, but the note does not explain how relaxing works in the context of the blackbox problem. Relaxing — replacing a constrained component with a general-purpose one — would reintroduce opacity (moving from deterministic code back to LLM-generated output). The note frames the cycle as an unqualified positive (""the steering mechanism"") without acknowledging that relaxing moves the system back toward the blackbox end of the spectrum. This is not a contradiction, but the framing elides a tension the reader would benefit from seeing."
stale-indexes-are-worse-than-no-indexes.md,semantic-review,INFO,4,0,Internal consistency,"The note's Sourcing section says it ""draws on arscontexta methodology research... adapted to our specific system where `areas:` frontmatter and `docs/indexes.md` provide the defense mechanisms."" This frames the note as an adaptation of external research to local infrastructure. But the core claim (the asymmetry between absent and stale indexes) is a general observation about agent behavior that does not depend on the local system's specific mechanisms. The Sourcing section undervalues the note's own contribution by framing the general insight as merely an adaptation, while simultaneously overspecifying the local defenses that no longer exist."
agent-statelessness-makes-routing-architectural-not-learned.md,semantic-review,INFO,3,53,Completeness,"The three design consequences (engineering discipline, staleness detection, behavioral completeness) are presented as exhaustive: ""Three requirements follow."" A boundary case not clearly covered: **discoverability or searchability** — the requirement that routing infrastructure be findable by the agent in the first place. The note's progressive disclosure section implies this (the hierarchy must route correctly to the next layer), but the design consequences section doesn't name it as a separate requirement. It could be folded into ""behavioral completeness,"" but that item focuses on edge-case reasoning and scope boundaries, not on the agent's ability to find the routing artifact in the first place. The fit is strained."
agent-statelessness-makes-routing-architectural-not-learned.md,semantic-review,INFO,3,53,Completeness,"The note's final paragraph acknowledges that ""persistent memory across sessions would relax the statelessness assumption"" but argues routing still scales with KB size. This is a hedged scope claim. A stronger boundary case: agents with tool-use capabilities (web search, file search) can discover knowledge not pre-routed to them. The note treats routing as the sole delivery mechanism, but search-based discovery is an alternative channel that partially relaxes the statelessness problem without persistent memory. The note's own KB (CLAUDE.md) includes search patterns as a routing mechanism, but the note's argument doesn't distinguish pre-authored routing from search-based discovery."
agent-statelessness-makes-routing-architectural-not-learned.md,semantic-review,INFO,3,53,Completeness,"The source/compiled distinction (""Methodology notes are source code. Skills, routing tables, type templates, and naming conventions are compiled artifacts"") is a clean metaphor but omits a boundary case: CLAUDE.md itself. CLAUDE.md contains both routing (compiled) and methodology-level reasoning (source) in the same artifact. The Vocabulary section in CLAUDE.md, for example, provides definitions with reasoning context, not just imperative routing. CLAUDE.md doesn't map cleanly to either side of the binary."
agentic-systems-interpret-underspecified-instructions.md,semantic-review,INFO,3,53,Completeness,"The seven design implications (section ""Design Implications"") are presented as what the framework ""suggests"" rather than as a closed enumeration, so there is no strong completeness claim. However, a notable omission is any implication about *monitoring and observability*. Given that the note emphasizes boundaries as ""natural checkpoints"" and discusses debugging at length, a design implication about instrumenting boundaries for observability seems implied by the framework but absent from the list."
