note,review_type,level,note_warn_count,check_warn_count,check,finding
link-contracts-framework.md,semantic-review,WARN,5,2,Grounding — scope mismatch,"The intro says ""See agents-navigate-by-deciding-what-to-read-next and two-kinds-of-navigation for the distilled observations."" This implies those two notes are distillations of this source material. However, the relationship is looser than that. agents-navigate-by-deciding-what-to-read-next develops an independent argument about pointer context and navigation cost that goes well beyond this note's framework (it covers skills, search tools, index entries, and frontmatter descriptions — none of which appear here). two-kinds-of-navigation distinguishes local vs long-range navigation, a distinction this note does not make. The distilled notes are not distillations of this source; they are independent arguments that share thematic overlap. The attribution overstates the derivation relationship."
spec-mining-as-codification.md,semantic-review,WARN,5,2,Completeness — boundary case,"The four-step pattern (watch, identify micro-actions, extract, re-run) and the five-step concrete workflow both assume the system produces observable behavior from which regularities can be extracted. Boundary case: what about greenfield systems or novel task domains where there is no production history to mine? The note implicitly assumes an existing behavioral corpus. Step 1 of ""The pattern"" says ""Watch the system do tasks (or watch humans do tasks the system will do)"" — the parenthetical partially addresses this, but the mechanism for spec mining from human observation is different from mining from system logs, and the note does not distinguish the two paths or their different failure modes."
spec-mining-as-codification.md,semantic-review,WARN,5,2,Grounding alignment — domain coverage,"The note attributes a specific workflow to the Lopopolo source: ""20% of engineering time (Fridays) went to manually cleaning 'AI slop' — observing failure patterns. The team then codified those observations into structural tests and linter rules whose error messages teach the fix, and finally automated the observation step itself with background cleanup agents that scan for drift and open refactoring PRs."" The source does describe these elements (entropy management, structural tests, linter error messages as remediation, background cleanup agents). However, the source does not frame this as ""spec mining"" or as an extraction-from-observed-behavior loop. The source frames it as entropy management and harness engineering — designing constraints, enforcing architecture, and automating cleanup. The note interprets the Codex team's practice through the spec-mining lens, which is a reasonable inference but not an attribution. A reader could mistake this for the source's own framing. The note says ""documents this workflow"" which implies the source describes the spec-mining pattern; in fact, the source describes practices that the note reinterprets as spec mining."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,semantic-review,WARN,5,1,Completeness — boundary case: implicit-warrant notes,"The note advocates for an Evidence section that separates ""checkable fact"" from reasoning. Boundary case: many KB notes derive their claims from architectural reasoning or conceptual analysis rather than checkable observations (e.g., ""If the type were called `claim`, an LLM reading 'titles should be claims' would infer every note needs `type: claim`"" — this note's own reasoning is a thought experiment, not checkable evidence). When Evidence sections are filled with reasoning-from-principles rather than verifiable observations, the Evidence/Reasoning split collapses. The note's own Caveats section partly acknowledges this with the ""flow problems"" caveat, but does not address the more specific issue that the Evidence/Reasoning distinction may not carve nature at its joints for conceptual-argument notes."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,semantic-review,WARN,5,1,Grounding alignment — affordance table,"The note claims ""Types mark affordances lists `claim` affordances as: verify, gather evidence, challenge, use as assumption"" and attributes this to the linked note `instructions-are-typed-callables.md`. That note does not contain an affordance table with those four operations. It mentions that ""a `structured-claim` affords verification"" in passing and has a skill-signature table (ingest, connect, validate, convert), but no enumeration of claim-specific affordances. The four operations (verify, gather evidence, challenge, use as assumption) appear to be the reviewed note's own inference, not an attribution from the source. This makes one of the ""three independent threads"" of evidence weaker than presented — the thread is the note's own analysis, not something the source arrived at independently."
claim-notes-should-use-toulmin-derived-sections-for-structured-argument.md,semantic-review,WARN,5,1,Grounding alignment — link semantics as warrants,"The note states ""Link semantics using 'since' and 'because' encode warrants"" (Evidence item 1), attributing this to the title-as-claim note. The title-as-claim note describes ""since"" and ""because"" as link semantics that encode causal and foundational relationships, and separately in its Relevant Notes section describes Toulmin as ""the theory behind what this note describes."" However, the title-as-claim note's body text never uses the term ""warrant"" to describe what ""since""/""because"" encode — the warrant framing is only in the footer link annotation, which was likely written after this structured-claim note existed. The Toulmin mapping (link semantics = warrants) may be more the reviewed note's retroactive reading than something the title-as-claim note itself arrived at independently, weakening the ""three independent threads"" convergence claim."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,semantic-review,WARN,5,1,Completeness / boundary case — relaxing,"The note defines relaxing as ""replacing a codified component with a learned or general-purpose one when scale makes that viable."" The examples given (edge detection relaxed to learned features, FlashAttention as re-codification) all involve replacement at the same level of abstraction. But a common real-world pattern is partial relaxing: loosening a strict spec into a softer constraint rather than wholesale replacement. For example, a rigid three-stage pipeline might not be entirely replaced by a learned system but instead have its stage boundaries made fuzzy or optional. The note frames codify/relax as a binary toggle (""replacing a codified component""), but the constraining note it links to describes a spectrum. The binary framing obscures the gradual relaxation that is probably more common in practice than wholesale replacement."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,semantic-review,WARN,5,1,Grounding / domain coverage — Finzi et al.,"The note claims ""High-epiplexity regularities are genuinely structural — codifying them is safer because they reflect real patterns, not artefacts of the observer's computational budget."" The epiplexity paper defines epiplexity as learnable structure extractable by a computationally bounded observer. But it does not address codification, safety of encoding patterns, or the distinction between arithmetic-regime and vision-feature specs. The note's inference chain — high epiplexity means genuinely structural, therefore safer to codify — bridges two domains that the source does not connect. Epiplexity measures extractable structure in data for a given computational budget; it does not predict whether extracted structure will survive scaling by a different, more powerful observer. A high-epiplexity pattern (learnable at current compute) could still be a vision feature that a larger-compute observer would supersede with a better decomposition. The note presents this as if the source grounds the codification-safety claim, but the source grounds only the ""genuinely structural vs artefact"" distinction within a fixed computational bound."
codification-and-relaxing-navigate-the-bitter-lesson-boundary.md,semantic-review,WARN,5,1,Grounding / scope mismatch — Ebrahimi et al.,"The note claims that the induction bias results show ""codification bets in the arithmetic regime are not merely safe-for-now; the step-by-step structure that codification encodes is the kind of regularity that persists under scaling."" The source studies data efficiency of architectural induction bias (recurrent vs transformer) on synthetic algebraic state-tracking tasks (modular addition, permutation composition) using small fixed-size models. It does not test whether the advantage persists under model scaling (more layers, larger dimensions), and the authors explicitly acknowledge this limitation. The note's upgrade from ""architectural induction bias is efficient for algebraic tasks at tested scales"" to ""codification bets persist under scaling"" is the note's own inference, not an attribution. The ingest file's limitations section specifically flags this: ""this leaves open the possibility that the data-efficiency gap narrows with scale — which would be exactly the bitter lesson's prediction."""
constraining-during-deployment-is-continuous-learning.md,semantic-review,WARN,5,1,Grounding – domain coverage,"The note claims that developer behaviors documented in the Huang et al. study — ""developers iteratively refine prompts, tools, and workflows based on deployment experience"" — constitute ""continuous learning through constraining."" But the ingest note for that source explicitly warns: ""Strategies described, not evaluated"" and ""Single 45-minute observation window."" The study captures cross-sectional snapshots of developer practices, not longitudinal evidence of durable capacity change accumulating over time. Simon's definition requires ""more or less permanent change in capacity"" — a single observation session cannot establish permanence. The note treats ""developers do X"" as evidence for ""X is continuous learning,"" but the cited source does not actually show the accumulation or persistence of the artifacts it describes. The inference from observed behavior to continuous learning is plausible but unsupported by the cited evidence specifically."
memory-management-policy-is-learnable-but-oracle-dependent.md,semantic-review,WARN,5,1,Grounding -- domain coverage,"The note uses the bitter-lesson boundary to frame AgeMem's architecture: ""the operations are the calculator part (specifiable, deterministic), while the composition policy is the vision-feature part (learnable, benefits from scale)."" The bitter-lesson note's core distinction is whether ""the specification fully captures the problem."" The note applies this by saying memory operations are fully specified (calculator) while the policy is not (vision feature). But AgeMem's operations are not fully specified in the bitter-lesson sense -- they are hand-crafted tools with designed interfaces, which is different from specifications that ARE the problem (like multiplication). ""Add a key-value pair"" is a human-designed interface to memory, not a formal specification of what memory storage IS. The operations are closer to the vision-feature side than the note acknowledges -- they are a theory of what memory operations look like, not a definition. The bitter-lesson note's own chess example is instructive: the rules of chess are the arithmetic part because they define legal play, not because they are hand-crafted tools. AgeMem's six tools define an API, not the problem."
bitter-lesson-boundary.md,semantic-review,WARN,4,59,Completeness,"The confidence signals table enumerates three signals (specifiability, definition-vs-proxy, local-vs-compositional failures), but the note itself deploys a fourth signal — the **chess hybrid analysis** — that does not map cleanly to any single row. The chess example distinguishes ""rules"" from ""strategy"" within one system by asking whether a component is *algorithmically determined* (move generation from rules) vs. *judgment-dependent* (evaluation of positions). This ""algorithmically determined vs. judgment-dependent"" distinction is related to but not identical with the three table rows. A reader trying to apply the table to classify a new system would lack guidance on how to handle components that are fully specifiable (row 1 says arithmetic) yet computationally intractable (like NP-hard optimization, which the note itself acknowledges has fully specified objectives but learned solution methods). The table's three signals are presented as the confidence framework, but the note's own examples exceed it."
bitter-lesson-boundary.md,semantic-review,WARN,4,59,Completeness,"The note's central dichotomy is ""spec IS the problem"" vs. ""spec is a theory about the problem."" But the note does not address cases where the **spec is correct but incomplete** — where there is no gap between spec and problem for the specified portion, but the spec only covers part of the problem. Database schema validation is an example: the schema perfectly specifies structural constraints (arithmetic regime), but ""is this data correct?"" requires judgment beyond the schema (vision-feature regime). The note's chess example approaches this (rules are complete for legality, incomplete for quality of play), but the confidence signals table doesn't capture the ""correct but incomplete spec"" case as distinct from ""spec is a theory."" A spec that is genuinely the problem for its scope but insufficient in scope is different from a spec that is a theory about the whole problem."
capability-placement-should-follow-autonomy-readiness.md,semantic-review,WARN,4,59,Completeness,"The three-tier decision rule uses ""autonomy readiness"" as its single organizing variable, but the linked parent note (agents-md-should-be-organized-as-a-control-plane.md) uses a two-variable model: loading frequency x failure cost. A capability could be autonomy-ready yet have low loading frequency (rarely needed), or not autonomy-ready yet have high failure cost (dangerous if the agent improvises instead of following a procedure). The note does not address how autonomy readiness interacts with these two variables. Boundary case: a capability that is safe for autonomous execution but only used once a quarter -- the decision rule says ""promote to skill,"" but the control-plane note's logic says ""occasional -> operations catalogue."" The two frameworks give conflicting placement advice for this case."
capability-placement-should-follow-autonomy-readiness.md,semantic-review,WARN,4,59,Completeness,"The decision rule's middle tier (""Reusable but not autonomous-ready -> keep as instruction"") conflates two different reasons a capability might not be autonomous-ready: (a) the procedure itself is unstable or still being refined, and (b) the procedure is stable but requires human judgment at decision points. These have different implications -- (a) should mature toward autonomy, (b) may permanently require human steering. The note treats autonomy readiness as a temporary property on a migration path, but some capabilities may be structurally non-autonomous. Boundary case: a ""delete and restructure a note cluster"" operation that is well-understood but always requires human taste -- the migration path implies it should eventually become a skill, but it may never be safe to automate."
continuous-learning-requires-durability-not-weight-updates.md,semantic-review,WARN,4,59,Completeness,"The note claims ""the important boundary is ephemeral vs durable, not weights vs not-weights"" and that durability is ""the only thing the definition requires."" But Simon's definition says ""more or less permanent change in its capacity for adapting to its environment."" The note operationalizes ""permanent"" as ""durable"" and drops ""capacity for adapting to its environment."" A durable artifact that persists but never actually changes behavior (e.g., a tip that is stored but never retrieved, or a schema that is committed but never loaded into context) satisfies the note's durability criterion but not Simon's full definition. The note acknowledges ""later behavior depends on it"" in paragraph 3 but the title claim and boundary claim (claim 9) reduce the requirement to durability alone. The gap between ""durable"" and ""durable AND causally active"" is elided."
continuous-learning-requires-durability-not-weight-updates.md,semantic-review,WARN,4,59,Completeness,"The enumeration of ""two learning substrates"" (claim 11: weight updates and symbolic artifacts) omits at least one plausible boundary case: learned retrieval/routing configurations that are neither weight updates nor symbolic artifacts in the note's sense. A system that learns to rank documents differently by updating an index or retraining an embedding model has made a durable capacity change, but the result is a hybrid -- it's not an inspectable symbolic artifact and it's not a change to the primary model's weights. The linked note ""Learning substrates, backends, and artifact forms"" actually handles this more carefully by distinguishing ""subsymbolic substrate"" from ""symbolic artifact substrate,"" but the reviewed note's phrasing (""weight updates and symbolic artifacts are two learning substrates"") presents these as exhaustive without qualification."
learning-substrates-backends-and-artifact-forms.md,semantic-review,WARN,4,59,Completeness,"The two-item substrate enumeration (subsymbolic / symbolic artifact) claims to be ""the primary split,"" but hybrid-substrate systems are not accounted for. AgeMem is described in the companion note (memory-management-policy-is-learnable-but-oracle-dependent.md) as a ""split substrate"" — facts in a symbolic store, policy in weights. The taxonomy table in this note lists AgeMem as purely ""Subsymbolic"" with backend ""Model parameters,"" which is inaccurate per the KB's own analysis. The companion note explicitly says: ""AgeMem accepts a substrate split: facts go into a memory store (somewhat inspectable key-value pairs), but the policy for managing them goes into model weights."" If the primary split is binary, hybrid cases must be addressed — either as belonging to one side, or as a third category. Currently the table forces a clean assignment that the KB's own evidence contradicts."
learning-substrates-backends-and-artifact-forms.md,semantic-review,WARN,4,59,Completeness,"The note's artifact-form list (""tips, notes, reflections, rules, prompts, schemas, tests, playbooks, ranked memories"") is presented as illustrative but uses phrasing (""many different artifact forms"") that implies broad coverage. A boundary case that strains the ""symbolic artifact"" framing: learned retrieval indexes, embedding databases, or compiled code. A vector embedding derived from symbolic artifacts is not itself inspectable in the way tips or rules are, yet it is durable and changes future behavior. If a system learns by building a FAISS index from its notes, the index is neither a subsymbolic weight nor a ""discrete, inspectable symbolic object."" The note's two-class split has no place for derived computational artifacts that lose inspectability while remaining non-parametric."
scenarios.md,semantic-review,WARN,4,59,Completeness,"The note claims to present ""concrete use cases for the knowledge system"" but enumerates only two: upstream change analysis and proposing our own changes. Both are externally-directed argumentation scenarios (writing comments, writing proposals). This misses several boundary cases that the KB itself already serves:"
scenarios.md,semantic-review,WARN,4,59,Completeness,"The note's evaluation question — ""does it make step 4 faster and better than just reading code and grepping?"" — frames KB value purely as retrieval speed. This excludes value the KB provides through synthesis (combining knowledge from multiple notes to produce an insight neither contains alone) and through structure (the link graph encoding relationships that grepping cannot surface). A boundary case: the KB helps you realize two previously unconnected design decisions are in tension. That is not ""faster grepping"" — it is a qualitatively different capability."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,semantic-review,WARN,4,59,Completeness,"The three-level taxonomy (flat prompting / specification-level separation / architectural separation) is presented as a covering partition of the space between no-structure and full-structure, but the note itself identifies tool-use frameworks as ""a different route to partial reliability that does not pass through the intermediate regime described here."" This means the taxonomy does not cover the space — it describes one axis (naming structure within the LLM's execution) while acknowledging a second axis (interface-boundary codification) that produces a different intermediate regime. The note frames this as a contrast, but a reader could mistake the three levels for an exhaustive ordering. A system that combines both paths (e.g., a DSL with typed tool outputs validated by JSON schema) has no clear placement in the taxonomy."
title-as-claim-enables-traversal-as-reasoning.md,semantic-review,WARN,4,59,Completeness,"The three-row taxonomy (single-claim / multi-claim / definitional) omits **procedural/instructional documents**. An instruction like ""prose-review.md"" is neither a single claim, a multi-claim framework, nor a definitional term-pinning note. Its title is imperative, not propositional or topical. It doesn't serve as a premise (""since [prose review]..."") but also doesn't function like a reference spec. The note's own ""shadow side"" section mentions ""procedural"" ideas that resist claim titles, but the taxonomy table doesn't account for them — leaving a gap between the enumerated categories and the note's own acknowledgment."
two-kinds-of-navigation.md,semantic-review,WARN,4,59,Completeness,"The note claims ""two ways to move through a knowledge base"" but the cited source (agents-navigate-by-deciding-what-to-read-next.md) identifies four pointer types: inline links, index entries, skill descriptions, and search tools. Skill descriptions are a navigation mechanism that does not fit cleanly into either ""following links"" or ""search"" as defined here -- they are more like declarative routing hints than either local traversal or keyword query. The note's own acknowledgment that ""indexes sit in between"" already concedes the binary is leaky, but skill-based navigation is a further case that falls outside the two-pole framing entirely."
two-kinds-of-navigation.md,semantic-review,WARN,4,59,Completeness,Direct access by memory/recall -- navigating to a known document by typing its path or recalling its location from a previous session -- is a common navigation mode in practice (especially for agents that accumulate session history). It involves neither following a link in context nor issuing a search query. The note's framing has no place for it.
agents-md-should-be-organized-as-a-control-plane.md,prose-review,WARN,4,34,Confidence miscalibration,"The note presents the three-layer model (Invariants / Routing / Escalation boundaries) and the two-variable placement framework (loading frequency x failure cost) as established architecture rather than a proposed decomposition. Phrases like ""Two variables determine placement"" and the definitive ""Placement rule:"" assert a framework the note itself constructs. The layers are the note's own taxonomy, not cited from an external source, yet they receive no hedging."
bitter-lesson-boundary.md,prose-review,WARN,4,34,Confidence miscalibration,"The core framework — ""specs that are the problem"" vs ""theories about the problem"" — is the note's own analytical construction, but it is presented with the language of established fact: ""The difference isn't scope — it's whether the specification fully captures the problem."" The same applies to ""It's irrational to bet on emergent reliability via scale when deterministic code gives you perfect correctness at near-zero cost"" — the word ""irrational"" is very strong, and the note's own later section (""you often can't tell which side of the boundary you're on until scale tests the distinction"") acknowledges the boundary is hard to identify in practice."
capability-placement-should-follow-autonomy-readiness.md,prose-review,WARN,4,34,Confidence miscalibration,"The decision rule section presents a three-tier taxonomy (""Ready for autonomous use,"" ""Reusable but not autonomous-ready,"" ""Exploratory or unstable"") as if it were established methodology: ""The organizing variable is **autonomy readiness**."" This is the note's own proposed framework, but nothing flags it as proposed. The language asserts rather than proposes (""Capability placement is a separate decision,"" ""The organizing variable is,"" the imperative arrows in the decision rule)."
continuous-learning-requires-durability-not-weight-updates.md,prose-review,WARN,4,34,Confidence miscalibration,"The note presents its own interpretive argument — that Simon's definition extends to symbolic artifacts — using assertive language normally reserved for established findings. ""Simon's definition is satisfied regardless of the medium"" and ""The important boundary is **ephemeral vs durable**, not **weights vs not-weights**"" both state conclusions of the note's own reasoning as settled facts. The reframing is the note's original contribution, but the prose does not signal that it is proposed rather than received."
learning-substrates-backends-and-artifact-forms.md,prose-review,WARN,4,34,Confidence miscalibration,"The note introduces its own three-level taxonomy (substrate class / backend / artifact form) and presents it with assertive language throughout: ""The primary split is substrate class,"" ""The three-level split prevents category mistakes that keep recurring,"" ""Conflating the three makes the comparison space blurry."" This is the note's own analytical construction — it is not cited from any source and not flagged as proposed. The taxonomy is defensible, but the phrasing treats it as the definitive decomposition rather than one useful decomposition."
scenarios.md,prose-review,WARN,4,34,Confidence miscalibration,"The note presents its two-scenario taxonomy (""Upstream change analysis"" and ""Proposing our own changes"") as if it exhaustively covers what the knowledge system is used for. The opening line asks ""What do we actually use the knowledge system for?"" and the implicit answer is: these two things. But there is no hedge indicating these are the primary or initial scenarios rather than a complete enumeration. If more scenarios exist (e.g., onboarding, audit, knowledge maintenance), the framing overstates coverage."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,prose-review,WARN,4,34,Confidence miscalibration,"The three-level regime (flat prompting / specification-level separation / architectural separation) is the note's own construction, but it is presented with assertive taxonomy framing: ""This creates an intermediate regime:"" followed by a definitional list. No hedging marks it as a proposed decomposition. Similarly, the claim ""This ordering — scoping first, error correction second — is specific to specification-level approaches"" asserts a general ordering rule derived from a single case."
two-kinds-of-navigation.md,prose-review,WARN,4,34,Confidence miscalibration,"""There are two ways to move through a knowledge base"" asserts an exhaustive two-part taxonomy as established fact. This is the note's own decomposition, not a cited framework. The phrasing forecloses other navigation modes (e.g., temporal browsing, tag faceting, backlink traversal) without acknowledging the simplification."
scenarios.md,prose-review,WARN,4,19,Proportion mismatch,"The first scenario (""Upstream change analysis"") gets substantially more development than the second (""Proposing our own changes""). The upstream section includes a detailed breakdown of what step 4 requires (scan code, read notes, find prior decisions) and poses a concrete evaluation question. The ""Proposing our own changes"" section ends with a single sentence summarizing the knowledge system's role (""what have we already decided, what constraints exist, what prior art is relevant"") without the same depth. Given that the note frames both scenarios as equally important use cases, the second one is underdeveloped relative to the first."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,WARN,4,19,Proportion mismatch,"The core claim — that claim-titled notes enable traversal-as-reasoning — is developed across a brief opening section (~7 lines) and the ""Why it works"" section (~12 lines of prose plus a 3-item bullet list). The boundary analysis in ""Where it breaks: multi-claim documents"" is substantially longer (~20 lines of prose plus a table plus a multi-line discussion of definitional notes and the two-layer coexistence). The exception analysis receives more development than the primary mechanism. The note's title promises a positive claim (""enables traversal as reasoning""), but the longest section is about where it does not work."
bitter-lesson-boundary.md,semantic-review,WARN,4,16,Grounding,"The note claims Deep Blue's victory illustrates the bitter lesson eating chess strategy: ""Deep Blue's massive search beat programs that relied on selective, knowledge-heavy play."" However, the Wikipedia bitter lesson source characterizes Deep Blue as using ""a relatively simple alpha-beta search algorithm that scaled up by applying large amounts of specialized hardware."" Sutton's actual bitter lesson argument here is that *search* (a general method) beat *chess-specific knowledge*. But the note then says ""AlphaZero later replaced hand-crafted evaluation with learned functions entirely"" — conflating two different bitter lesson mechanisms (search-based scaling in Deep Blue, learning-based scaling in AlphaZero) as a single narrative. The note's framing (""the bitter lesson ate the strategy"") elides that Deep Blue's approach was not learned at all — it was brute-force search, which is itself closer to the arithmetic regime (exhaustive enumeration). The bitter lesson source supports the conclusion but through a different mechanism than the note implies."
continuous-learning-requires-durability-not-weight-updates.md,semantic-review,WARN,4,16,Grounding,"The note says the two cited systems ""differ in mechanism, oracle strength, and artifact form, but both produce durable capacity change through inspectable artifacts -- which is the only thing the definition requires."" But Simon's definition (as relayed through the linked note) requires ""capacity for adapting to its environment,"" not merely ""durable capacity change through inspectable artifacts."" The word ""inspectable"" is an additional property the note quietly attaches to the definition's requirements. Simon's definition would be equally satisfied by durable but opaque artifacts -- the inspectability is a desirable property of the symbolic artifact substrate, not something ""the definition requires."""
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,prose-review,WARN,4,8,Source residue,"The note claims to identify an intermediate regime applicable to specification-level separation in general, but the entire argument is built through a single concrete system — OpenProse — whose specific artifacts leak into the framing as structural elements rather than illustrative examples. References like ""`.prose` files,"" ""`prose compile`,"" ""`prose.md`,"" ""`compiler.md`,"" ""`**...**` conditions,"" and ""agent memory files"" are OpenProse-specific implementation details presented as the substance of the argument rather than as one instance of a general pattern. The note does not frame these as ""for instance, in OpenProse..."" — it uses them as the primary evidence throughout. A reader unfamiliar with OpenProse gets a case study rather than the general intermediate-regime claim the title promises."
title-as-claim-enables-traversal-as-reasoning.md,prose-review,WARN,4,8,Source residue,"The opening example uses a domain-specific claim title — ""approvals guard against LLM mistakes not active attacks"" — that belongs to a security/approval-system domain entirely unrelated to the note's topic (knowledge management, note titling). The example is presented in a blockquote without any framing that identifies it as an illustrative example from a different domain. A reader encountering this note for the first time may wonder what approvals and security boundaries have to do with note-taking conventions."
agents-md-should-be-organized-as-a-control-plane.md,semantic-review,WARN,4,4,completeness,"The core model claims ""two variables determine placement: loading frequency and failure cost,"" but the three-way placement rule also smuggles in a third variable — specificity (task-specific vs. universal). A high-failure-cost instruction that is task-specific does not clearly map: the 2x2 of frequency x cost would place it in AGENTS.md (high cost), but the three-way rule routes it to ""skill/instruction body or task doc"" (task-specific). The note resolves this by implicitly treating ""always loaded"" as a proxy for ""universal,"" but this conflation is not stated. Boundary case: a pre-commit safety check that only applies to one directory — high failure cost, low loading frequency. The placement rule gives contradictory guidance depending on which variable you weight."
agents-md-should-be-organized-as-a-control-plane.md,semantic-review,WARN,4,4,completeness,"The three AGENTS.md layers (Invariants, Routing, Escalation boundaries) claim to be a complete internal structure for AGENTS.md, but the note's own quality tests section introduces content that does not fit any of the three layers. ""Does it point to a deeper artifact instead of duplicating it?"" is meta-guidance about how to write AGENTS.md entries — it is neither an invariant, a route, nor an escalation boundary. The layers describe what goes in; they do not account for the meta-instructions about how to compose the file itself. This is a minor gap — meta-guidance might reasonably live in a methodology note rather than in AGENTS.md — but the note does not draw that distinction."
two-kinds-of-navigation.md,semantic-review,WARN,4,4,Grounding alignment,"The note cites agents-navigate-by-deciding-what-to-read-next.md in support of the two-kinds framing, but that source actually models navigation as a single continuum of pointer-following with varying context, not a binary split. The source's core abstraction is ""every pointer asks the same question: should I follow this?"" with context as a sliding scale. The note's binary taxonomy (local vs. long-range) is the note's own interpretive move, not something the source asserts. A reader following the link would find a different and arguably incompatible framing."
agents-md-should-be-organized-as-a-control-plane.md,semantic-review,WARN,4,3,grounding,"The link annotation for the OSS study says it ""validates"" the control-plane model because Table 1 shows ""14 content categories practitioners actually put in context files, with no established structure."" The ingest file confirms the paper finds ""no established content structure yet"" and lists content categories. However, the absence of structure in the wild is evidence for a gap, not validation of a specific proposed structure. The paper does not evaluate the invariants/routing/escalation layering or any normative model. The note's claim that the empirical data validates this particular three-layer model is a scope upgrade — the data validates that *some* structure is needed, not that *this* structure is correct."
title-as-claim-enables-traversal-as-reasoning.md,semantic-review,WARN,4,2,Grounding alignment — domain coverage,"The note claims that ""a claim title is an affordance declaration"" connecting to the linked note ""instructions-are-typed-callables.md."" However, the linked note discusses skills and instructions as typed callables with document type signatures — it is about **procedures that operate on documents**, not about how titles declare affordances. The linked note's concept of ""affordance"" refers to what operations a document type supports (verification, implementation, navigation), not what reasoning role a title plays in traversal. The note is making a metaphorical extension (""title as typed signature"") and grounding it in a source whose domain (callable procedures with type signatures) is adjacent but distinct from the claim domain (titles as reasoning affordances)."
capability-placement-should-follow-autonomy-readiness.md,semantic-review,WARN,4,1,Grounding / Scope mismatch,"The note claims ""Capability placement is a separate decision from AGENTS.md control-plane design,"" but the parent note (agents-md-should-be-organized-as-a-control-plane.md) already includes capability inventories in its exclusion rules (line 93: ""capability inventories (injected or non-injected)"") and discusses lifecycle guidance (section ""Lifecycle of guidance,"" lines 98-108) that covers the same progression this note formalizes. The parent note treats capability placement as a consequence of the control-plane model, not a separate decision. This note reframes it as independent, but the linked source treats it as derived. The relationship annotation says ""isolates the separate decision rule,"" but the source material suggests the rule was already embedded, not separate."
learning-substrates-backends-and-artifact-forms.md,semantic-review,WARN,4,1,Grounding alignment — scope mismatch,"The note claims AgeMem is a ""clean example"" of the subsymbolic substrate class. The companion note (memory-management-policy-is-learnable-but-oracle-dependent.md) uses the same phrase — ""the clean weight-side case"" — but then spends an entire section (""How it stores what it learns: split substrate"") explaining that AgeMem is actually a split case with facts in a somewhat inspectable key-value store and only the policy in weights. The ""clean example"" characterization in this note overstates the simplicity that the cited source itself qualifies."
specification-level-separation-recovers-scoping-before-it-recovers-error-correction.md,semantic-review,WARN,4,1,"Grounding alignment — scope of ""scoping benefits""","The note claims OpenProse-style systems ""recover some of the scoping benefits described in [LLM context is composed without scoping]."" The scoping note identifies several distinct benefits: isolation via sub-agents (lexical scoping), prevention of spooky action at a distance, avoidance of name collision, and the ability to reason locally. Specification-level separation as described here — naming control flow, marking discretion, externalising state into files — plausibly addresses externalisation (moving state out of the conversation) and some frame-boundary clarity, but does not provide the sub-agent isolation that the scoping note identifies as ""the one place where real isolation is achievable."" The note does not distinguish which scoping benefits are recovered and which are not, risking an overstatement of what specification-level separation delivers relative to its cited source."
codification.md,semantic-review,WARN,3,59,Completeness,"The note defines codification by three criteria: (1) the medium changes (natural language to code), (2) the consumer changes (LLM to interpreter/runtime), (3) verification becomes exact. Structured output schemas (e.g., JSON Schema) satisfy all three: they are written in a formal language, consumed by a validator (not an LLM), and verification is deterministic (valid/invalid). Yet the constraining note's verifiability gradient table places structured output schemas in a middle grade, not at the codification end. The codification note does not address this boundary case — its definition admits more instances than its examples suggest. Either the definition is too permissive (and should add a criterion that distinguishes schemas from code) or schemas are a form of codification the note should acknowledge."
codification.md,semantic-review,WARN,3,59,Completeness,"The note claims ""Codification leaves natural language for a symbolic medium entirely."" Configuration files (YAML, TOML, HCL) are symbolic, consumed by parsers rather than LLMs, and validated deterministically. They cross the medium boundary but are not ""executable code"" in the usual sense. The note's definition (medium changes, consumer changes, verification becomes exact) covers them, but the examples and framing all point to executable code. This creates ambiguity about whether declarative-but-formal artifacts count as codification or as a distinct constraining grade."
document-classification.md,semantic-review,WARN,3,59,Completeness,"The base types table lists seven types, but the note says ""The `type` field is a free-form string"" and that ""directory-scoped `types/` folders document the structural expectations for each."" This creates a tension: the table reads as an exhaustive enumeration (""The table below lists the common values"") but the linked note directory-scoped-types-are-cheaper-than-global-types.md explicitly argues that types like `adr`, `review`, and `index` should be directory-local specializations, not global base types. A boundary case: a `source-review` type (mentioned in directory-scoped-types-are-cheaper-than-global-types.md under ""Where affordances actually live"") is absent from this table — is it a base type or a directory-scoped type? The note does not clarify the boundary between ""common values"" listed here and directory-scoped types documented elsewhere. This is a real gap: an agent reading only this spec cannot tell whether to add new types to this table or to a directory-scoped types/ folder."
